CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total_score,segment,Country
13424,450,1,572.77,1,2,2,122,5,Hibernating,"United Kingdom"
16162,253,1,37.40,2,2,1,221,5,"Low Value","United Kingdom"
14610,396,2,24.35,2,2,1,221,5,"Low Value","United Kingdom"
15217,564,1,426.24,1,2,2,122,5,Hibernating,"United Kingdom"
17517,309,1,153.94,2,2,1,221,5,"Low Value","United Kingdom"
17182,423,2,321.30,1,2,2,122,5,Hibernating,"United Kingdom"
16632,486,2,406.40,1,2,2,122,5,Hibernating,"United Kingdom"
18063,391,2,186.60,2,2,1,221,5,"Low Value","United Kingdom"
17773,515,2,575.37,1,2,2,122,5,Hibernating,"United Kingdom"
13432,572,2,436.55,1,2,2,122,5,Hibernating,"United Kingdom"
13254,377,1,51.41,2,2,1,221,5,"Low Value","United Kingdom"
16022,261,1,602.63,2,1,2,212,5,"About To Sleep","United Kingdom"
16522,436,2,433.36,1,2,2,122,5,Hibernating,"United Kingdom"
18163,585,1,728.84,1,1,3,113,5,"About To Sleep","United Kingdom"
18049,438,2,500.50,1,2,2,122,5,Hibernating,"United Kingdom"
15935,240,1,108.04,2,2,1,221,5,"Low Value","United Kingdom"
16610,220,1,75.66,2,2,1,221,5,"Low Value","United Kingdom"
15138,394,1,502.52,2,1,2,212,5,"About To Sleep","United Kingdom"
12968,113,1,135.95,3,1,1,311,5,"Potential Loyalists","United Kingdom"
12365,292,1,320.69,2,1,2,212,5,"About To Sleep",Cyprus
14589,372,1,39.75,2,2,1,221,5,"Low Value","United Kingdom"
14826,582,2,385.20,1,2,2,122,5,Hibernating,"United Kingdom"
12850,446,1,330.00,1,2,2,122,5,Hibernating,"United Kingdom"
14652,78,1,114.18,3,1,1,311,5,"Potential Loyalists","United Kingdom"
17847,516,2,125.74,1,3,1,131,5,"Low Value","United Kingdom"
12902,265,1,138.68,2,2,1,221,5,"Low Value","United Kingdom"
15080,428,2,546.25,1,2,2,122,5,Hibernating,"United Kingdom"
14536,260,1,170.95,2,2,1,221,5,"Low Value","United Kingdom"
13961,393,1,538.40,2,1,2,212,5,"About To Sleep","United Kingdom"
17378,375,1,10.95,2,2,1,221,5,"Low Value","United Kingdom"
13244,93,1,121.74,3,1,1,311,5,"Potential Loyalists","United Kingdom"
15668,218,1,76.32,2,2,1,221,5,"Low Value","United Kingdom"
16355,376,1,416.35,2,1,2,212,5,"About To Sleep","United Kingdom"
17620,60,1,81.44,3,1,1,311,5,"Potential Loyalists","United Kingdom"
13671,395,1,172.60,2,2,1,221,5,"Low Value","United Kingdom"
15899,369,1,56.25,2,2,1,221,5,"Low Value","United Kingdom"
13837,212,2,266.59,2,2,1,221,5,"Low Value","United Kingdom"
14010,566,2,445.15,1,2,2,122,5,Hibernating,"United Kingdom"
15188,726,1,310.43,1,2,2,122,5,Hibernating,"United Kingdom"
15001,395,2,197.11,2,2,1,221,5,"Low Value","United Kingdom"
14369,643,2,469.13,1,2,2,122,5,Hibernating,"United Kingdom"
17792,468,2,368.35,1,2,2,122,5,Hibernating,"United Kingdom"
12641,116,1,185.90,3,1,1,311,5,"Potential Loyalists",Sweden
13279,79,1,137.75,3,1,1,311,5,"Potential Loyalists","United Kingdom"
18200,107,1,150.35,3,1,1,311,5,"Potential Loyalists","United Kingdom"
15063,214,1,370.80,2,1,2,212,5,"About To Sleep","United Kingdom"
14438,307,1,131.90,2,2,1,221,5,"Low Value","United Kingdom"
17030,64,1,146.87,3,1,1,311,5,"Potential Loyalists","United Kingdom"
12565,289,1,145.92,2,2,1,221,5,"Low Value","Saudi Arabia"
14772,113,1,139.26,3,1,1,311,5,"Potential Loyalists","United Kingdom"
18207,500,1,544.47,1,2,2,122,5,Hibernating,"United Kingdom"
16922,573,1,611.08,1,1,3,113,5,"About To Sleep","United Kingdom"
15711,557,2,420.25,1,2,2,122,5,Hibernating,"United Kingdom"
16559,398,1,175.00,2,2,1,221,5,"Low Value","United Kingdom"
15537,164,1,110.92,3,1,1,311,5,"Potential Loyalists","United Kingdom"
14253,494,2,363.40,1,2,2,122,5,Hibernating,"United Kingdom"
17486,262,1,396.87,2,1,2,212,5,"About To Sleep","United Kingdom"
13130,95,1,64.00,3,1,1,311,5,"Potential Loyalists","United Kingdom"
17899,160,1,154.55,3,1,1,311,5,"Potential Loyalists","United Kingdom"
12499,561,1,393.72,1,2,2,122,5,Hibernating,Germany
15495,380,1,246.50,2,2,1,221,5,"Low Value","United Kingdom"
13264,443,1,722.56,1,1,3,113,5,"About To Sleep","United Kingdom"
16640,398,1,179.40,2,2,1,221,5,"Low Value","United Kingdom"
16476,432,1,350.35,1,2,2,122,5,Hibernating,"United Kingdom"
16310,415,2,460.08,1,2,2,122,5,Hibernating,"United Kingdom"
16093,107,1,17.00,3,1,1,311,5,"Potential Loyalists","United Kingdom"
13973,288,1,264.70,2,2,1,221,5,"Low Value","United Kingdom"
13621,117,1,213.85,3,1,1,311,5,"Potential Loyalists","United Kingdom"
17234,183,1,149.89,3,1,1,311,5,"Potential Loyalists","United Kingdom"
18176,359,1,476.35,2,1,2,212,5,"About To Sleep","United Kingdom"
14612,416,1,877.70,1,1,3,113,5,"About To Sleep","United Kingdom"
18284,432,1,461.68,1,2,2,122,5,Hibernating,"United Kingdom"
17185,592,3,229.46,1,3,1,131,5,"Low Value","United Kingdom"
12761,465,1,757.95,1,1,3,113,5,"About To Sleep",Netherlands
18128,538,1,399.29,1,2,2,122,5,Hibernating,"United Kingdom"
13061,73,1,248.61,3,1,1,311,5,"Potential Loyalists","United Kingdom"
12699,418,1,638.11,1,1,3,113,5,"About To Sleep",Germany
12495,641,1,357.40,1,2,2,122,5,Hibernating,Sweden
13688,636,1,375.50,1,2,2,122,5,Hibernating,"United Kingdom"
15560,398,2,153.52,2,2,1,221,5,"Low Value","United Kingdom"
15401,453,2,216.95,1,3,1,131,5,"Low Value","United Kingdom"
14940,418,2,531.49,1,2,2,122,5,Hibernating,"United Kingdom"
14288,214,1,426.60,2,1,2,212,5,"About To Sleep","United Kingdom"
17821,407,1,334.62,2,1,2,212,5,"About To Sleep","United Kingdom"
12690,206,1,389.01,2,1,2,212,5,"About To Sleep",France
17815,394,1,591.96,2,1,2,212,5,"About To Sleep","United Kingdom"
18224,264,1,158.95,2,2,1,221,5,"Low Value","United Kingdom"
14271,226,2,214.18,2,2,1,221,5,"Low Value","United Kingdom"
17693,138,1,200.47,3,1,1,311,5,"Potential Loyalists","United Kingdom"
12529,529,1,316.48,1,2,2,122,5,Hibernating,France
17170,375,2,178.68,2,2,1,221,5,"Low Value","United Kingdom"
16457,219,1,208.36,2,2,1,221,5,"Low Value","United Kingdom"
14783,660,1,307.30,1,2,2,122,5,Hibernating,"United Kingdom"
13604,659,1,717.62,1,1,3,113,5,"About To Sleep","United Kingdom"
18114,291,1,220.10,2,2,1,221,5,"Low Value","United Kingdom"
15212,242,2,208.28,2,2,1,221,5,"Low Value","United Kingdom"
16683,534,1,320.25,1,2,2,122,5,Hibernating,"United Kingdom"
16757,319,2,270.48,2,2,1,221,5,"Low Value","United Kingdom"
16576,421,2,540.87,1,2,2,122,5,Hibernating,"United Kingdom"
15094,464,2,83.00,1,3,1,131,5,"Low Value","United Kingdom"
14471,592,2,400.95,1,2,2,122,5,Hibernating,"United Kingdom"
13556,430,2,200.82,1,3,1,131,5,"Low Value","United Kingdom"
15445,265,2,284.50,2,2,1,221,5,"Low Value","United Kingdom"
12988,293,1,505.82,2,1,2,212,5,"About To Sleep","United Kingdom"
13612,633,1,818.29,1,1,3,113,5,"About To Sleep","United Kingdom"
16878,85,1,13.30,3,1,1,311,5,"Potential Loyalists","United Kingdom"
13419,64,1,221.06,3,1,1,311,5,"Potential Loyalists","United Kingdom"
17967,372,2,223.42,2,2,1,221,5,"Low Value","United Kingdom"
17435,412,1,331.35,1,2,2,122,5,Hibernating,"United Kingdom"
13289,724,1,307.95,1,2,2,122,5,Hibernating,"United Kingdom"
15894,254,2,257.60,2,2,1,221,5,"Low Value","United Kingdom"
14888,208,1,369.20,2,1,2,212,5,"About To Sleep","United Kingdom"
14259,142,1,120.00,3,1,1,311,5,"Potential Loyalists","United Kingdom"
13535,403,1,89.50,2,2,1,221,5,"Low Value","United Kingdom"
15929,645,1,594.00,1,2,2,122,5,Hibernating,"United Kingdom"
15307,96,1,205.30,3,1,1,311,5,"Potential Loyalists","United Kingdom"
16274,374,1,331.55,2,1,2,212,5,"About To Sleep","United Kingdom"
14012,278,1,328.80,2,1,2,212,5,"About To Sleep","United Kingdom"
13840,417,1,651.40,1,1,3,113,5,"About To Sleep","United Kingdom"
16346,386,1,224.51,2,2,1,221,5,"Low Value","United Kingdom"
17270,470,2,601.45,1,2,2,122,5,Hibernating,"United Kingdom"
18003,377,1,353.51,2,1,2,212,5,"About To Sleep","United Kingdom"
13716,270,1,138.28,2,2,1,221,5,"Low Value","United Kingdom"
13181,382,1,359.69,2,1,2,212,5,"About To Sleep","United Kingdom"
15937,65,1,145.35,3,1,1,311,5,"Potential Loyalists","United Kingdom"
14969,704,1,906.23,1,1,3,113,5,"About To Sleep","United Kingdom"
17907,641,1,291.76,1,2,2,122,5,Hibernating,"United Kingdom"
14137,696,1,332.70,1,2,2,122,5,Hibernating,"United Kingdom"
15663,107,1,138.14,3,1,1,311,5,"Potential Loyalists","United Kingdom"
14519,684,2,203.14,1,3,1,131,5,"Low Value","United Kingdom"
17207,653,1,291.77,1,2,2,122,5,Hibernating,"United Kingdom"
13775,591,1,1049.66,1,1,3,113,5,"About To Sleep","United Kingdom"
18244,431,2,568.64,1,2,2,122,5,Hibernating,"United Kingdom"
16958,436,1,778.49,1,1,3,113,5,"About To Sleep","United Kingdom"
16257,177,1,46.95,3,1,1,311,5,"Potential Loyalists","United Kingdom"
18027,99,1,115.31,3,1,1,311,5,"Potential Loyalists","United Kingdom"
14760,298,1,89.20,2,2,1,221,5,"Low Value","United Kingdom"
14100,138,1,191.95,3,1,1,311,5,"Potential Loyalists","United Kingdom"
17474,600,1,1047.00,1,1,3,113,5,"About To Sleep","United Kingdom"
15816,543,2,144.15,1,3,1,131,5,"Low Value","United Kingdom"
16646,450,1,678.80,1,1,3,113,5,"About To Sleep","United Kingdom"
16194,376,1,308.60,2,1,2,212,5,"About To Sleep","United Kingdom"
18134,599,2,445.00,1,2,2,122,5,Hibernating,"United Kingdom"
16338,158,1,214.80,3,1,1,311,5,"Potential Loyalists","United Kingdom"
15007,160,1,156.91,3,1,1,311,5,"Potential Loyalists","United Kingdom"
14181,411,2,308.35,1,2,2,122,5,Hibernating,"United Kingdom"
13887,205,1,349.55,2,1,2,212,5,"About To Sleep","United Kingdom"
18250,311,1,349.27,2,1,2,212,5,"About To Sleep","United Kingdom"
16786,394,1,51.84,2,2,1,221,5,"Low Value","United Kingdom"
12561,303,1,238.85,2,2,1,221,5,"Low Value",Germany
13582,390,2,241.68,2,2,1,221,5,"Low Value","United Kingdom"
12634,536,2,490.00,1,2,2,122,5,Hibernating,USA
15878,562,2,330.77,1,2,2,122,5,Hibernating,"United Kingdom"
13981,416,1,331.14,1,1,2,112,4,"About To Sleep","United Kingdom"
13818,430,1,61.28,1,2,1,121,4,"Low Value","United Kingdom"
14166,506,2,251.15,1,2,1,121,4,"Low Value","United Kingdom"
15962,450,1,289.48,1,1,2,112,4,"About To Sleep","United Kingdom"
12416,657,1,202.56,1,2,1,121,4,"Low Value",Australia
13628,677,1,310.14,1,1,2,112,4,"About To Sleep","United Kingdom"
18186,723,1,329.58,1,1,2,112,4,"About To Sleep","United Kingdom"
15515,388,1,171.81,2,1,1,211,4,"Low Value","United Kingdom"
12887,384,1,222.40,2,1,1,211,4,"Low Value","United Kingdom"
13143,585,1,405.10,1,1,2,112,4,"About To Sleep","United Kingdom"
15282,571,1,348.59,1,1,2,112,4,"About To Sleep","United Kingdom"
17012,726,1,360.61,1,1,2,112,4,"About To Sleep","United Kingdom"
13215,403,1,81.60,2,1,1,211,4,"Low Value","United Kingdom"
13574,412,1,404.45,1,1,2,112,4,"About To Sleep","United Kingdom"
18195,388,1,101.16,2,1,1,211,4,"Low Value","United Kingdom"
16044,436,1,340.84,1,1,2,112,4,"About To Sleep","United Kingdom"
12892,397,1,263.38,2,1,1,211,4,"Low Value","United Kingdom"
14244,661,1,366.42,1,1,2,112,4,"About To Sleep","United Kingdom"
14705,199,1,179.00,2,1,1,211,4,"Low Value","United Kingdom"
15741,459,2,208.62,1,2,1,121,4,"Low Value","United Kingdom"
15408,265,1,267.18,2,1,1,211,4,"Low Value","United Kingdom"
13120,239,1,30.60,2,1,1,211,4,"Low Value","United Kingdom"
17721,660,1,307.21,1,1,2,112,4,"About To Sleep","United Kingdom"
12554,449,1,468.50,1,1,2,112,4,"About To Sleep",Spain
13454,642,1,219.87,1,2,1,121,4,"Low Value","United Kingdom"
13111,719,1,321.88,1,1,2,112,4,"About To Sleep","United Kingdom"
16237,438,1,136.65,1,2,1,121,4,"Low Value","United Kingdom"
14279,521,2,191.86,1,2,1,121,4,"Low Value","United Kingdom"
14742,436,1,579.85,1,1,2,112,4,"About To Sleep","United Kingdom"
17177,506,1,119.50,1,2,1,121,4,"Low Value","United Kingdom"
13191,659,1,159.21,1,2,1,121,4,"Low Value","United Kingdom"
15613,611,1,433.72,1,1,2,112,4,"About To Sleep","United Kingdom"
16301,737,1,107.33,1,2,1,121,4,"Low Value","United Kingdom"
14545,675,1,349.25,1,1,2,112,4,"About To Sleep","United Kingdom"
17916,629,2,43.87,1,2,1,121,4,"Low Value","United Kingdom"
17568,634,1,374.45,1,1,2,112,4,"About To Sleep","United Kingdom"
16420,397,1,75.00,2,1,1,211,4,"Low Value","United Kingdom"
13315,690,1,310.26,1,1,2,112,4,"About To Sleep","United Kingdom"
14678,580,1,403.39,1,1,2,112,4,"About To Sleep","United Kingdom"
14486,512,2,175.50,1,2,1,121,4,"Low Value","United Kingdom"
17881,305,1,133.35,2,1,1,211,4,"Low Value","United Kingdom"
18068,290,1,101.70,2,1,1,211,4,"Low Value","United Kingdom"
17925,373,1,244.08,2,1,1,211,4,"Low Value","United Kingdom"
14797,508,1,300.31,1,1,2,112,4,"About To Sleep","United Kingdom"
14155,267,1,118.75,2,1,1,211,4,"Low Value","United Kingdom"
13257,437,1,149.75,1,2,1,121,4,"Low Value","United Kingdom"
16691,419,2,178.83,1,2,1,121,4,"Low Value","United Kingdom"
15685,451,1,55.98,1,2,1,121,4,"Low Value","United Kingdom"
14405,387,1,195.00,2,1,1,211,4,"Low Value","United Kingdom"
13966,436,1,384.26,1,1,2,112,4,"About To Sleep","United Kingdom"
14812,599,1,178.85,1,2,1,121,4,"Low Value","United Kingdom"
14386,297,1,142.40,2,1,1,211,4,"Low Value","United Kingdom"
17316,421,1,124.45,1,2,1,121,4,"Low Value","United Kingdom"
16615,627,1,291.50,1,1,2,112,4,"About To Sleep","United Kingdom"
16453,531,2,251.71,1,2,1,121,4,"Low Value","United Kingdom"
16069,418,1,457.70,1,1,2,112,4,"About To Sleep","United Kingdom"
12973,414,1,385.55,1,1,2,112,4,"About To Sleep","United Kingdom"
13789,389,1,239.46,2,1,1,211,4,"Low Value","United Kingdom"
17558,394,1,259.17,2,1,1,211,4,"Low Value","United Kingdom"
17959,593,1,140.75,1,2,1,121,4,"Low Value","United Kingdom"
14378,622,1,131.25,1,2,1,121,4,"Low Value","United Kingdom"
14833,499,1,94.80,1,2,1,121,4,"Low Value","United Kingdom"
13906,410,1,42.00,2,1,1,211,4,"Low Value","United Kingdom"
14072,667,1,390.85,1,1,2,112,4,"About To Sleep","United Kingdom"
12736,333,1,234.00,2,1,1,211,4,"Low Value",France
14200,618,1,379.20,1,1,2,112,4,"About To Sleep","United Kingdom"
13847,720,1,310.72,1,1,2,112,4,"About To Sleep","United Kingdom"
17627,479,1,296.36,1,1,2,112,4,"About To Sleep","United Kingdom"
17441,733,1,293.35,1,1,2,112,4,"About To Sleep","United Kingdom"
17117,289,1,116.20,2,1,1,211,4,"Low Value","United Kingdom"
16410,735,1,130.32,1,2,1,121,4,"Low Value","United Kingdom"
15083,257,1,88.20,2,1,1,211,4,"Low Value","United Kingdom"
17855,373,1,208.97,2,1,1,211,4,"Low Value","United Kingdom"
14269,440,1,295.73,1,1,2,112,4,"About To Sleep","United Kingdom"
14724,591,1,341.90,1,1,2,112,4,"About To Sleep","United Kingdom"
16925,541,1,125.65,1,2,1,121,4,"Low Value","United Kingdom"
14717,734,1,81.30,1,2,1,121,4,"Low Value","United Kingdom"
17296,731,1,338.13,1,1,2,112,4,"About To Sleep","United Kingdom"
16964,734,2,207.85,1,2,1,121,4,"Low Value","United Kingdom"
16598,286,1,145.05,2,1,1,211,4,"Low Value","United Kingdom"
16439,723,1,310.70,1,1,2,112,4,"About To Sleep","United Kingdom"
16267,592,1,186.66,1,2,1,121,4,"Low Value","United Kingdom"
18032,335,1,73.50,2,1,1,211,4,"Low Value","United Kingdom"
14767,475,1,382.81,1,1,2,112,4,"About To Sleep","United Kingdom"
12780,599,1,337.40,1,1,2,112,4,"About To Sleep",Netherlands
13766,496,1,190.35,1,2,1,121,4,"Low Value","United Kingdom"
13392,678,1,91.14,1,2,1,121,4,"Low Value","United Kingdom"
16403,313,1,177.50,2,1,1,211,4,"Low Value","United Kingdom"
17103,723,1,424.30,1,1,2,112,4,"About To Sleep","United Kingdom"
17257,437,2,189.78,1,2,1,121,4,"Low Value","United Kingdom"
13708,272,1,283.33,2,1,1,211,4,"Low Value","United Kingdom"
17488,642,1,336.50,1,1,2,112,4,"About To Sleep","United Kingdom"
14774,529,1,241.45,1,2,1,121,4,"Low Value","United Kingdom"
14123,734,1,436.18,1,1,2,112,4,"About To Sleep","United Kingdom"
17036,384,1,176.90,2,1,1,211,4,"Low Value","United Kingdom"
18152,647,1,426.69,1,1,2,112,4,"About To Sleep","United Kingdom"
15833,738,1,80.40,1,2,1,121,4,"Low Value","United Kingdom"
17953,541,1,148.67,1,2,1,121,4,"Low Value","United Kingdom"
17794,687,2,147.30,1,2,1,121,4,"Low Value","United Kingdom"
13653,488,1,152.20,1,2,1,121,4,"Low Value","United Kingdom"
14576,373,1,35.40,2,1,1,211,4,"Low Value","United Kingdom"
16659,190,1,39.12,2,1,1,211,4,"Low Value","United Kingdom"
17292,473,2,271.75,1,2,1,121,4,"Low Value","United Kingdom"
13331,402,1,262.40,2,1,1,211,4,"Low Value","United Kingdom"
16783,437,1,391.95,1,1,2,112,4,"About To Sleep","United Kingdom"
15119,246,1,266.40,2,1,1,211,4,"Low Value","United Kingdom"
18029,643,1,433.77,1,1,2,112,4,"About To Sleep","United Kingdom"
16047,683,1,107.14,1,2,1,121,4,"Low Value",EIRE
14310,433,1,492.10,1,1,2,112,4,"About To Sleep","United Kingdom"
14106,738,1,214.80,1,2,1,121,4,"Low Value","United Kingdom"
17196,428,1,327.75,1,1,2,112,4,"About To Sleep","United Kingdom"
18138,296,1,152.65,2,1,1,211,4,"Low Value","United Kingdom"
13879,646,1,395.50,1,1,2,112,4,"About To Sleep","United Kingdom"
13691,397,1,210.78,2,1,1,211,4,"Low Value","United Kingdom"
16397,629,1,123.13,1,2,1,121,4,"Low Value","United Kingdom"
18090,422,1,321.90,1,1,2,112,4,"About To Sleep","United Kingdom"
13011,373,1,50.55,2,1,1,211,4,"Low Value","United Kingdom"
14368,320,1,155.00,2,1,1,211,4,"Low Value","United Kingdom"
14814,582,1,152.96,1,2,1,121,4,"Low Value","United Kingdom"
13829,422,1,102.00,1,2,1,121,4,"Low Value","United Kingdom"
12441,367,1,173.55,2,1,1,211,4,"Low Value",France
17417,549,1,164.18,1,2,1,121,4,"Low Value","United Kingdom"
17099,534,1,582.17,1,1,2,112,4,"About To Sleep","United Kingdom"
18199,684,1,344.75,1,1,2,112,4,"About To Sleep","United Kingdom"
16911,636,2,255.25,1,2,1,121,4,"Low Value","United Kingdom"
15460,355,1,214.26,2,1,1,211,4,"Low Value","United Kingdom"
14361,579,1,214.71,1,2,1,121,4,"Low Value","United Kingdom"
16312,433,1,171.15,1,2,1,121,4,"Low Value","United Kingdom"
14559,391,1,75.60,2,1,1,211,4,"Low Value","United Kingdom"
16097,241,1,185.05,2,1,1,211,4,"Low Value","United Kingdom"
12819,459,1,540.52,1,1,2,112,4,"About To Sleep","United Kingdom"
17778,662,1,197.70,1,2,1,121,4,"Low Value","United Kingdom"
12411,410,1,346.90,1,1,2,112,4,"About To Sleep",Australia
17077,579,1,306.00,1,1,2,112,4,"About To Sleep","United Kingdom"
15868,584,1,94.53,1,2,1,121,4,"Low Value","United Kingdom"
16695,562,2,191.90,1,2,1,121,4,"Low Value","United Kingdom"
15226,311,1,154.41,2,1,1,211,4,"Low Value","United Kingdom"
15631,643,1,596.67,1,1,2,112,4,"About To Sleep","United Kingdom"
16840,604,2,139.85,1,2,1,121,4,"Low Value","United Kingdom"
17009,552,1,242.06,1,2,1,121,4,"Low Value","United Kingdom"
15517,234,1,267.03,2,1,1,211,4,"Low Value","United Kingdom"
15233,402,1,59.40,2,1,1,211,4,"Low Value","United Kingdom"
15052,320,1,207.73,2,1,1,211,4,"Low Value","United Kingdom"
14876,522,2,256.70,1,2,1,121,4,"Low Value","United Kingdom"
17128,335,1,157.09,2,1,1,211,4,"Low Value","United Kingdom"
15735,422,1,327.68,1,1,2,112,4,"About To Sleep","United Kingdom"
15564,464,2,70.74,1,2,1,121,4,"Low Value","United Kingdom"
15404,376,1,257.06,2,1,1,211,4,"Low Value","United Kingdom"
13114,731,1,234.38,1,2,1,121,4,"Low Value","United Kingdom"
12941,725,1,377.49,1,1,2,112,4,"About To Sleep","United Kingdom"
18124,473,1,102.65,1,2,1,121,4,"Low Value","United Kingdom"
13943,578,1,246.54,1,2,1,121,4,"Low Value","United Kingdom"
13250,461,2,253.09,1,2,1,121,4,"Low Value","United Kingdom"
13185,268,1,71.40,2,1,1,211,4,"Low Value","United Kingdom"
15940,312,1,35.80,2,1,1,211,4,"Low Value","United Kingdom"
16617,236,1,151.85,2,1,1,211,4,"Low Value","United Kingdom"
15317,678,1,129.75,1,2,1,121,4,"Low Value","United Kingdom"
14531,480,1,376.34,1,1,2,112,4,"About To Sleep","United Kingdom"
16073,298,1,122.40,2,1,1,211,4,"Low Value","United Kingdom"
12796,629,1,381.00,1,1,2,112,4,"About To Sleep",Netherlands
12858,384,1,147.27,2,1,1,211,4,"Low Value","United Kingdom"
17619,313,1,214.37,2,1,1,211,4,"Low Value","United Kingdom"
12459,606,1,454.36,1,1,2,112,4,"About To Sleep",Spain
13909,424,2,282.85,1,2,1,121,4,"Low Value","United Kingdom"
12738,373,1,155.35,2,1,1,211,4,"Low Value",Germany
12914,401,1,223.98,2,1,1,211,4,"Low Value","United Kingdom"
15851,527,1,109.73,1,2,1,121,4,"Low Value","United Kingdom"
16517,278,1,162.70,2,1,1,211,4,"Low Value","United Kingdom"
15499,724,1,158.65,1,2,1,121,4,"Low Value","United Kingdom"
14668,446,1,111.63,1,2,1,121,4,"Low Value","United Kingdom"
12467,424,1,132.80,1,2,1,121,4,"Low Value",USA
17273,425,1,141.12,1,2,1,121,4,"Low Value","United Kingdom"
15085,730,1,347.54,1,1,2,112,4,"About To Sleep","United Kingdom"
13087,727,1,313.64,1,1,2,112,4,"About To Sleep","United Kingdom"
14458,381,1,219.27,2,1,1,211,4,"Low Value","United Kingdom"
14919,540,1,359.35,1,1,2,112,4,"About To Sleep","United Kingdom"
17437,530,1,369.68,1,1,2,112,4,"About To Sleep","United Kingdom"
17112,503,1,197.57,1,2,1,121,4,"Low Value","United Kingdom"
14008,433,1,509.04,1,1,2,112,4,"About To Sleep","United Kingdom"
18206,554,1,314.66,1,1,2,112,4,"About To Sleep","United Kingdom"
15536,410,1,259.09,2,1,1,211,4,"Low Value","United Kingdom"
14707,436,2,139.20,1,2,1,121,4,"Low Value","United Kingdom"
13530,635,1,402.98,1,1,2,112,4,"About To Sleep","United Kingdom"
18254,582,1,267.90,1,2,1,121,4,"Low Value","United Kingdom"
15583,377,1,95.96,2,1,1,211,4,"Low Value","United Kingdom"
16055,221,1,134.80,2,1,1,211,4,"Low Value","United Kingdom"
14319,425,1,494.85,1,1,2,112,4,"About To Sleep","United Kingdom"
17743,449,1,229.20,1,2,1,121,4,"Low Value","United Kingdom"
14183,412,2,278.34,1,2,1,121,4,"Low Value","United Kingdom"
14374,542,1,108.00,1,2,1,121,4,"Low Value","United Kingdom"
17956,250,1,12.75,2,1,1,211,4,"Low Value","United Kingdom"
18000,565,1,124.25,1,2,1,121,4,"Low Value","United Kingdom"
14263,424,1,322.93,1,1,2,112,4,"About To Sleep","United Kingdom"
17493,386,1,100.91,2,1,1,211,4,"Low Value","United Kingdom"
13903,401,1,165.45,2,1,1,211,4,"Low Value","United Kingdom"
18264,499,1,603.25,1,1,2,112,4,"About To Sleep","United Kingdom"
15931,429,1,239.90,1,2,1,121,4,"Low Value","United Kingdom"
16280,726,1,238.05,1,2,1,121,4,"Low Value","United Kingdom"
14521,492,1,199.45,1,2,1,121,4,"Low Value","United Kingdom"
16665,363,1,135.40,2,1,1,211,4,"Low Value","United Kingdom"
15477,650,1,368.40,1,1,2,112,4,"About To Sleep","United Kingdom"
14118,429,1,458.45,1,1,2,112,4,"About To Sleep","United Kingdom"
15020,380,1,198.47,2,1,1,211,4,"Low Value","United Kingdom"
17992,390,1,252.88,2,1,1,211,4,"Low Value","United Kingdom"
18129,244,1,112.55,2,1,1,211,4,"Low Value","United Kingdom"
15049,274,1,121.17,2,1,1,211,4,"Low Value","United Kingdom"
14694,618,1,244.31,1,2,1,121,4,"Low Value","United Kingdom"
14046,285,1,151.59,2,1,1,211,4,"Low Value","United Kingdom"
12496,621,2,45.34,1,2,1,121,4,"Low Value",Spain
15733,283,1,162.30,2,1,1,211,4,"Low Value","United Kingdom"
13112,542,1,20.60,1,2,1,121,4,"Low Value","United Kingdom"
14751,685,2,126.45,1,2,1,121,4,"Low Value","United Kingdom"
14094,440,1,311.77,1,1,2,112,4,"About To Sleep","United Kingdom"
18285,661,1,427.00,1,1,2,112,4,"About To Sleep","United Kingdom"
13445,627,1,241.90,1,2,1,121,4,"Low Value","United Kingdom"
12622,233,1,180.10,2,1,1,211,4,"Low Value",Germany
15459,418,2,202.83,1,2,1,121,4,"Low Value","United Kingdom"
13326,433,1,281.76,1,2,1,121,4,"Low Value","United Kingdom"
15292,202,1,178.39,2,1,1,211,4,"Low Value","United Kingdom"
13121,270,1,283.73,2,1,1,211,4,"Low Value","United Kingdom"
12773,565,1,124.25,1,2,1,121,4,"Low Value",Portugal
17729,597,1,438.65,1,1,2,112,4,"About To Sleep","United Kingdom"
17535,281,1,164.40,2,1,1,211,4,"Low Value","United Kingdom"
17195,656,1,562.98,1,1,2,112,4,"About To Sleep","United Kingdom"
18137,552,2,145.99,1,2,1,121,4,"Low Value","United Kingdom"
15642,730,1,105.78,1,2,1,121,4,"Low Value","United Kingdom"
16483,193,1,139.35,2,1,1,211,4,"Low Value","United Kingdom"
15451,435,2,226.86,1,2,1,121,4,"Low Value","United Kingdom"
18070,670,1,314.10,1,1,2,112,4,"About To Sleep","United Kingdom"
13367,432,1,510.20,1,1,2,112,4,"About To Sleep","United Kingdom"
17178,732,1,432.96,1,1,2,112,4,"About To Sleep","United Kingdom"
15616,439,1,317.11,1,1,2,112,4,"About To Sleep","United Kingdom"
15161,389,1,119.92,2,1,1,211,4,"Low Value","United Kingdom"
14791,607,1,303.63,1,1,2,112,4,"About To Sleep","United Kingdom"
13616,569,2,283.85,1,2,1,121,4,"Low Value","United Kingdom"
13251,403,1,252.68,2,1,1,211,4,"Low Value","United Kingdom"
14604,634,1,136.36,1,2,1,121,4,"Low Value","United Kingdom"
